sentence_id;words;labels
1069;Home;B-PARAMETER
1069;Point;I-PARAMETER
1069;Recorded;O
1069;.;O
1070;Downlink;B-FUNCTION
1070;Restored;O
1070;(;O
1070;after;O
1070;0;O
1070;m;O
1070;11s;O
1070;);O
1070;.;O
1071;Precision;B-FUNCTION
1071;Landing;I-FUNCTION
1071;.;O
1071;Correcting;B-ACTION
1071;Landing;B-PARAMETER
1071;Position;I-PARAMETER
1071;.;O
1072;Set;O
1072;Flight;B-PARAMETER
1072;Mode;I-PARAMETER
1072;to;O
1072;GPS;B-STATE
1072;to;O
1072;fly;O
1072;safe;O
1073;Aircraft;B-COMPONENT
1073;out;O
1073;of;O
1073;Range;O
1074;GPS;B-ISSUE
1074;Position;I-ISSUE
1074;Mismatch;I-ISSUE
1074;.;O
1075;Attitude;B-PARAMETER
1075;is;O
1075;too;O
1075;large;O
1075;.;O
1076;GPS;B-ISSUE
1076;Position;I-ISSUE
1076;Mismatch;I-ISSUE
1076;.;O
1077;Landing;B-COMPONENT
1077;Gear;I-COMPONENT
1077;Lowered;O
1077;.;O
1078;Max;B-PARAMETER
1078;Flight;I-PARAMETER
1078;Distance;I-PARAMETER
1078;Reached;O
1078;.;O
1078;Adjust;O
1078;in;O
1078;Main;B-FUNCTION
1078;Controller;I-FUNCTION
1078;Settings;I-FUNCTION
1078;if;O
1078;necessary;O
1078;.;O
1079;Fly;O
1079;with;O
1079;caution;O
1079;and;O
1079;ensure;O
1079;the;O
1079;aircraft;B-COMPONENT
1079;remains;O
1079;within;O
1079;your;O
1079;line;O
1079;of;O
1079;sight;O
1079;.;O
1080;Attitude;B-PARAMETER
1080;is;O
1080;too;O
1080;large;O
1080;.;O
1081;GPS;B-ISSUE
1081;Position;I-ISSUE
1081;Mismatch;I-ISSUE
1081;.;O
1082;GPS;B-ISSUE
1082;Position;I-ISSUE
1082;Mismatch;I-ISSUE
1082;.;O
1083;Max;B-PARAMETER
1083;Flight;I-PARAMETER
1083;Distance;I-PARAMETER
1083;Reached;O
1083;.;O
1083;Adjust;O
1083;in;O
1083;Main;B-FUNCTION
1083;Controller;I-FUNCTION
1083;Settings;I-FUNCTION
1083;if;O
1083;necessary;O
1083;.;O
1084;Home;B-PARAMETER
1084;Point;I-PARAMETER
1084;Recorded;O
1084;.;O
1084;RTH;B-PARAMETER
1084;Altitude;I-PARAMETER
1084;:;O
1084;30m;O
1084;.;O
1085;Home;B-PARAMETER
1085;Point;I-PARAMETER
1085;Recorded;O
1085;.;O
1085;RTH;B-PARAMETER
1085;Altitude;I-PARAMETER
1085;:;O
1085;30m;O
1085;.;O
1086;Obstacle;B-FUNCTION
1086;Avoidance;I-FUNCTION
1086;will;O
1086;be;O
1086;disabled;O
1086;in;O
1086;landing;O
1086;.;O
1087;GPS;B-ISSUE
1087;Position;I-ISSUE
1087;Mismatch;I-ISSUE
1087;.;O
1088;GPS;B-ISSUE
1088;Position;I-ISSUE
1088;Mismatch;I-ISSUE
1088;.;O
1089;Home;B-PARAMETER
1089;Point;I-PARAMETER
1089;recorded;O
1089;.;O
1089;Return-to-Home;B-PARAMETER
1089;Altitude;I-PARAMETER
1089;:;O
1089;98FT;O
1090;Flight;B-PARAMETER
1090;Mode;I-PARAMETER
1090;Set;O
1090;to;O
1090;Attitude;B-STATE
1091;GPS;B-ISSUE
1091;Position;I-ISSUE
1091;Mismatch;I-ISSUE
1091;.;O
1092;Remote;B-ACTION
1092;controller;I-ACTION
1092;assisted;I-ACTION
1092;takeoff;I-ACTION
1092;initiated;O
1092;.;O
1093;Return-to-Home;B-PARAMETER
1093;Altitude;I-PARAMETER
1093;:;O
1093;65FT;O
1094;GPS;B-ISSUE
1094;Position;I-ISSUE
1094;Mismatch;I-ISSUE
1094;.;O
1095;GPS;B-ISSUE
1095;Position;I-ISSUE
1095;Mismatch;I-ISSUE
1095;.;O
1096;Weak;B-ISSUE
1096;signal;I-ISSUE
1096;.;O
1096;Avoid;O
1096;blocking;O
1096;the;O
1096;antennas;B-COMPONENT
1096;and;O
1096;keep;O
1096;the;O
1096;antennas;B-COMPONENT
1096;parallel;O
1096;to;O
1096;and;O
1096;facing;O
1096;toward;O
1096;the;O
1096;aircraft;B-COMPONENT
1096;during;O
1096;flight;O
1096;.;O
1097;Landing;B-COMPONENT
1097;gear;I-COMPONENT
1097;lowered;O
1097;.;O
1097;Obstacle;B-FUNCTION
1097;Avoidance;I-FUNCTION
1097;Disabled;O
1097;.;O
1098;GPS;B-ISSUE
1098;Position;I-ISSUE
1098;Mismatch;I-ISSUE
1098;.;O
1099;Taking;B-ACTION
1099;Off;I-ACTION
1099;.;O
1100;Strong;B-ISSUE
1100;Interference;I-ISSUE
1100;.;O
1100;Fly;O
1100;with;O
1100;caution;O
1100;.;O
1101;Landing;B-COMPONENT
1101;gear;I-COMPONENT
1101;lowered;O
1101;.;O
1101;Obstacle;B-FUNCTION
1101;Avoidance;I-FUNCTION
1101;Disabled;O
1101;.;O
1102;Data;B-COMPONENT
1102;Recorder;I-COMPONENT
1102;File;B-PARAMETER
1102;Index;I-PARAMETER
1102;is;O
1102;21;O
1102;.;O
1103;Can;O
1103;not;O
1103;Identify;O
1103;Subject;O
1104;Home;B-PARAMETER
1104;Point;I-PARAMETER
1104;Recorded;O
1104;.;O
1104;RTH;B-PARAMETER
1104;Altitude;I-PARAMETER
1104;:;O
1104;30m;O
1104;.;O
1105;Max;B-PARAMETER
1105;Flight;I-PARAMETER
1105;Altitude;I-PARAMETER
1105;Reached;O
1105;.;O
1105;Adjust;O
1105;in;O
1105;Main;B-FUNCTION
1105;Controller;I-FUNCTION
1105;Settings;I-FUNCTION
1105;if;O
1105;necessary;O
1106;Yaw;B-ISSUE
1106;Error;I-ISSUE
1106;.;O
1107;Image;B-FUNCTION
1107;Transmission;I-FUNCTION
1107;Recovered;O
1107;.;O
1107;Aircraft;B-COMPONENT
1107;is;O
1107;returning;B-ACTION
1107;home;I-ACTION
1107;.;O
1108;GPS;B-ISSUE
1108;Position;I-ISSUE
1108;Mismatch;I-ISSUE
1108;.;O
1109;GPS;B-ISSUE
1109;Position;I-ISSUE
1109;Mismatch;I-ISSUE
1109;.;O
1110;Home;B-PARAMETER
1110;Point;I-PARAMETER
1110;Recorded;O
1110;.;O
1110;RTH;B-PARAMETER
1110;Altitude;I-PARAMETER
1110;:;O
1110;30m;O
1110;.;O
1111;Downlink;B-ISSUE
1111;Lost;I-ISSUE
1111;.;O
1112;Landing;B-ACTION
1112;.;O
1113;Strong;B-ISSUE
1113;Interference;I-ISSUE
1113;Detected;O
1113;.;O
1113;Be;O
1113;careful;O
1113;when;O
1113;flying;O
1113;long;O
1113;distances;O
1113;.;O
1114;GPS;B-ISSUE
1114;Position;I-ISSUE
1114;Mismatch;I-ISSUE
1114;.;O
1115;Obstacle;B-FUNCTION
1115;Sensing;I-FUNCTION
1115;will;O
1115;be;O
1115;disabled;O
1115;when;O
1115;aircraft;B-COMPONENT
1115;is;O
1115;landing;O
1115;.;O
1115;Fly;O
1115;with;O
1115;caution;O
1115;.;O
1116;To;O
1116;take;O
1116;off;O
1116;in;O
1116;non-P;B-STATE
1116;mode;I-STATE
1116;toggle;O
1116;Flight;B-COMPONENT
1116;Mode;I-COMPONENT
1116;Switch;I-COMPONENT
1116;to;O
1116;another;O
1116;mode;O
1116;and;O
1116;then;O
1116;toggle;O
1116;it;O
1116;back;O
1116;.;O
1117;Motors;B-COMPONENT
1117;Started;O
1117;.;O
1118;GPS;B-ISSUE
1118;Position;I-ISSUE
1118;Mismatch;I-ISSUE
1118;.;O
1119;Downlink;B-FUNCTION
1119;Restored;O
1119;(;O
1119;after;O
1119;0;O
1119;m;O
1119;2.2s;O
1119;);O
1119;.;O
1120;Landing;B-COMPONENT
1120;gear;I-COMPONENT
1120;lowered;O
1120;.;O
1120;Obstacle;B-FUNCTION
1120;Avoidance;I-FUNCTION
1120;Disabled;O
1120;.;O
1121;GPS;B-ISSUE
1121;Position;I-ISSUE
1121;Mismatch;I-ISSUE
1121;.;O
1122;GPS;B-ISSUE
1122;Position;I-ISSUE
1122;Mismatch;I-ISSUE
1122;.;O
1123;Landing;B-FUNCTION
1123;Protection;I-FUNCTION
1123;Activated;O
1123;.;O
1123;Aircraft;B-COMPONENT
1123;will;O
1123;decelerate;O
1123;during;O
1123;landing;O
1123;.;O
1124;Landing;B-COMPONENT
1124;Gear;I-COMPONENT
1124;Raising;O
1124;.;O
1125;Data;B-COMPONENT
1125;Recorder;I-COMPONENT
1125;File;B-PARAMETER
1125;Index;I-PARAMETER
1125;is;O
1125;29;O
1125;.;O
1126;Strong;B-ISSUE
1126;wireless;I-ISSUE
1126;interference;I-ISSUE
1126;.;O
1126;Please;O
1126;fly;O
1126;with;O
1126;caution;O
1126;.;O
1127;Precision;B-FUNCTION
1127;Landing;I-FUNCTION
1127;.;O
1127;Rectifying;B-ACTION
1127;aircraft;B-COMPONENT
1127;position;O
1127;.;O
1128;GPS;B-ISSUE
1128;Position;I-ISSUE
1128;Mismatch;I-ISSUE
1128;.;O
1129;GPS;B-ISSUE
1129;Position;I-ISSUE
1129;Mismatch;I-ISSUE
1129;.;O
1130;Yaw;B-ISSUE
1130;Error;I-ISSUE
1130;.;O
1131;Home;B-PARAMETER
1131;Point;I-PARAMETER
1131;Recorded;O
1131;.;O
1131;Taking;B-ACTION
1131;off;I-ACTION
1131;.;O
1132;In;O
1132;Flight;O
1132;.;O
1133;GPS;B-ISSUE
1133;Position;I-ISSUE
1133;Mismatch;I-ISSUE
1133;.;O
1134;GPS;B-ISSUE
1134;Position;I-ISSUE
1134;Mismatch;I-ISSUE
1134;.;O
1135;In;O
1135;Flight;O
1135;.;O
1136;Attitude;B-PARAMETER
1136;is;O
1136;too;O
1136;large;O
1136;.;O
1137;Landing;B-COMPONENT
1137;gear;I-COMPONENT
1137;lowered;O
1137;.;O
1137;Obstacle;B-FUNCTION
1137;Avoidance;I-FUNCTION
1137;has;O
1137;been;O
1137;disabled;O
1137;.;O
1138;Braking;B-ACTION
1138;now;O
1138;!;O
1138;Return;O
1138;sticks;B-COMPONENT
1138;to;O
1138;midpoints;O
1138;first;O
1138;.;O
1139;Aircraft;B-COMPONENT
1139;out;O
1139;of;O
1139;Range;O
1140;Remote;B-ACTION
1140;controller;I-ACTION
1140;assisted;I-ACTION
1140;takeoff;I-ACTION
1140;initiated;O
1140;.;O
1141;Strong;B-ISSUE
1141;Interference;I-ISSUE
1141;Detected;O
1141;.;O
1141;Be;O
1141;careful;O
1141;when;O
1141;flying;O
1141;long;O
1141;distances;O
1141;.;O
1142;GPS;B-ISSUE
1142;Position;I-ISSUE
1142;Mismatch;I-ISSUE
1142;.;O
1143;GPS;B-ISSUE
1143;Position;I-ISSUE
1143;Mismatch;I-ISSUE
1143;.;O
1144;Fly;O
1144;with;O
1144;caution;O
1144;and;O
1144;ensure;O
1144;the;O
1144;aircraft;B-COMPONENT
1144;remains;O
1144;within;O
1144;your;O
1144;line;O
1144;of;O
1144;sight;O
1144;.;O
1145;Home;B-PARAMETER
1145;Point;I-PARAMETER
1145;recorded;O
1145;.;O
1145;Return-to-Home;B-PARAMETER
1145;Altitude;I-PARAMETER
1145;:;O
1145;98FT;O
1145;.;O
1146;Home;B-PARAMETER
1146;Point;I-PARAMETER
1146;Recorded;O
1146;.;O
1146;RTH;B-PARAMETER
1146;Altitude;I-PARAMETER
1146;:;O
1146;30m;O
1146;.;O
1147;GPS;B-ISSUE
1147;Position;I-ISSUE
1147;Mismatch;I-ISSUE
1147;.;O
1148;Maximum;B-PARAMETER
1148;Flight;I-PARAMETER
1148;Distance;I-PARAMETER
1148;Reached;O
1148;.;O
1148;Adjust;O
1148;distance;O
1148;in;O
1148;MC;B-FUNCTION
1148;Settings;I-FUNCTION
1148;if;O
1148;required;O
1148;.;O
1149;Motors;B-COMPONENT
1149;Started;O
1149;.;O
1150;Strong;B-ISSUE
1150;Interference;I-ISSUE
1150;Detected;O
1150;.;O
1150;Be;O
1150;careful;O
1150;when;O
1150;flying;O
1150;long;O
1150;distances;O
1150;.;O
1151;Obstacle;B-FUNCTION
1151;Avoidance;I-FUNCTION
1151;will;O
1151;be;O
1151;disabled;O
1151;in;O
1151;landing;O
1151;.;O
1152;High;B-ISSUE
1152;wind;I-ISSUE
1152;velocity;I-ISSUE
1152;.;O
1152;Ensure;O
1152;the;O
1152;aircraft;B-COMPONENT
1152;remains;O
1152;within;O
1152;your;O
1152;line;O
1152;of;O
1152;sight;O
1152;and;O
1152;fly;O
1152;with;O
1152;caution;O
1152;.;O
1153;Remote;B-FUNCTION
1153;Controller;I-FUNCTION
1153;Right;I-FUNCTION
1153;Dial;I-FUNCTION
1153;Locked;O
1153;.;O
1153;Lightly;O
1153;press;O
1153;it;O
1153;to;O
1153;adjust;O
1153;.;O
1154;Forward;B-FUNCTION
1154;Obstacle;I-FUNCTION
1154;Sensing;I-FUNCTION
1154;not;O
1154;Responding;O
1155;GPS;B-ISSUE
1155;Position;I-ISSUE
1155;Mismatch;I-ISSUE
1155;.;O
1156;Taking;B-ACTION
1156;Off;I-ACTION
1156;.;O
1157;GPS;B-ISSUE
1157;Position;I-ISSUE
1157;Mismatch;I-ISSUE
1157;.;O
1158;GPS;B-ISSUE
1158;Position;I-ISSUE
1158;Mismatch;I-ISSUE
1158;.;O
1159;Tap;O
1159;the;O
1159;screen;B-COMPONENT
1159;lightly;O
1159;to;O
1159;focus;O
1159;.;O
1160;GPS;B-ISSUE
1160;Position;I-ISSUE
1160;Mismatch;I-ISSUE
1160;.;O
1161;Motors;B-COMPONENT
1161;Started;O
1161;.;O
1162;Flight;B-PARAMETER
1162;Mode;I-PARAMETER
1162;Set;O
1162;to;O
1162;Attitude;B-STATE
1163;Braking;B-ACTION
1163;now;O
1163;!;O
1163;Return;O
1163;sticks;B-COMPONENT
1163;to;O
1163;midpoints;O
1163;first;O
1163;.;O
1164;Home;I-PARAMETER
1164;Point;B-PARAMETER
1164;Updated;O
1164;.;O
1165;Taking;B-ACTION
1165;Off;I-ACTION
1165;.;O
1166;GPS;B-ISSUE
1166;Position;I-ISSUE
1166;Mismatch;I-ISSUE
1166;.;O
1167;Maximum;B-PARAMETER
1167;Flight;I-PARAMETER
1167;Altitude;I-PARAMETER
1167;Reached;O
1167;.;O
1168;Drag;O
1168;a;O
1168;box;O
1168;around;O
1168;or;O
1168;tap;O
1168;a;O
1168;target;O
1168;on;O
1168;screen;O
1168;.;O
1168;Then;O
1168;tap;O
1168;Go;O
1168;.;O
1169;Obstacle;O
1169;Avoided;O
1169;.;O
1169;Revise;O
1169;Flight;B-PARAMETER
1169;Route;I-PARAMETER
1170;Subject;B-ISSUE
1170;too;I-ISSUE
1170;Small;I-ISSUE
1170;.;O
1170;Get;O
1170;Closer;O
1170;and;O
1170;retry;O
1171;Data;B-COMPONENT
1171;Recorder;I-COMPONENT
1171;File;B-PARAMETER
1171;Index;I-PARAMETER
1171;is;O
1171;5;O
1171;.;O
1172;Aircraft;B-COMPONENT
1172;is;O
1172;in;O
1172;Attitude;B-STATE
1172;mode;I-STATE
1172;so;O
1172;that;O
1172;it;O
1172;will;O
1172;not;O
1172;hover;O
1172;.;O
1172;Please;O
1172;fly;O
1172;with;O
1172;caution;O
1172;.;O
1173;High;B-ISSUE
1173;wind;I-ISSUE
1173;velocity;I-ISSUE
1173;.;O
1173;Fly;O
1173;with;O
1173;caution;O
1173;.;O
1174;GPS;B-ISSUE
1174;Position;I-ISSUE
1174;Mismatch;I-ISSUE
1174;.;O
1175;Aircraft;B-COMPONENT
1175;is;O
1175;in;O
1175;Attitude;B-STATE
1175;mode;I-STATE
1175;so;O
1175;that;O
1175;it;O
1175;will;O
1175;not;O
1175;hover;O
1175;.;O
1175;Please;O
1175;fly;O
1175;with;O
1175;caution;O
1175;.;O
1176;GPS;B-ISSUE
1176;Position;I-ISSUE
1176;Mismatch;I-ISSUE
1176;.;O
1177;Strong;B-ISSUE
1177;Interference;I-ISSUE
1177;.;O
1177;Fly;O
1177;with;O
1177;caution;O
1177;.;O
1178;Data;B-COMPONENT
1178;Recorder;I-COMPONENT
1178;File;B-PARAMETER
1178;Index;I-PARAMETER
1178;is;O
1178;5;O
1178;.;O
1179;GPS;B-ISSUE
1179;Position;I-ISSUE
1179;Mismatch;I-ISSUE
1179;.;O
1180;Yaw;B-ISSUE
1180;Error;I-ISSUE
1180;.;O
1181;Weak;B-ISSUE
1181;signal;I-ISSUE
1181;.;O
1181;Avoid;O
1181;blocking;O
1181;the;O
1181;antennas;B-COMPONENT
1181;and;O
1181;keep;O
1181;the;O
1181;antennas;B-COMPONENT
1181;parallel;O
1181;to;O
1181;and;O
1181;facing;O
1181;toward;O
1181;the;O
1181;aircraft;B-COMPONENT
1181;during;O
1181;flight;O
1181;.;O
1182;GPS;B-ISSUE
1182;Position;I-ISSUE
1182;Mismatch;I-ISSUE
1182;.;O
1183;GPS;B-ISSUE
1183;Position;I-ISSUE
1183;Mismatch;I-ISSUE
1183;.;O
1184;GPS;B-ISSUE
1184;Position;I-ISSUE
1184;Mismatch;I-ISSUE
1184;.;O
1185;Taking;B-ACTION
1185;Off;I-ACTION
1185;.;O
1186;GPS;B-ISSUE
1186;Position;I-ISSUE
1186;Mismatch;I-ISSUE
1186;.;O
1187;Home;B-PARAMETER
1187;Point;I-PARAMETER
1187;Recorded;O
1187;.;O
1187;RTH;B-PARAMETER
1187;Altitude;I-PARAMETER
1187;:;O
1187;30m;O
1187;.;O
1188;Data;B-COMPONENT
1188;Recorder;I-COMPONENT
1188;File;B-PARAMETER
1188;Index;I-PARAMETER
1188;is;O
1188;4;O
1188;.;O
1189;GPS;B-ISSUE
1189;Position;I-ISSUE
1189;Mismatch;I-ISSUE
1189;.;O
1190;Landing;B-COMPONENT
1190;Gear;I-COMPONENT
1190;Lowering;O
1190;.;O
1191;GPS;B-ISSUE
1191;Position;I-ISSUE
1191;Mismatch;I-ISSUE
1191;.;O
1192;Obstacle;B-FUNCTION
1192;Avoidance;I-FUNCTION
1192;disabled;O
1192;.;O
1192;Landing;B-COMPONENT
1192;gear;I-COMPONENT
1192;lowered;O
1192;.;O
1192;Obstacle;B-FUNCTION
1192;Avoidance;I-FUNCTION
1192;has;O
1192;been;O
1192;disabled;O
1192;.;O
1193;Attitude;B-PARAMETER
1193;is;O
1193;too;O
1193;large;O
1193;.;O
1194;Aircraft;B-COMPONENT
1194;is;O
1194;in;O
1194;Attitude;B-STATE
1194;mode;I-STATE
1194;so;O
1194;that;O
1194;it;O
1194;will;O
1194;not;O
1194;hover;O
1194;.;O
1194;Please;O
1194;fly;O
1194;with;O
1194;caution;O
1194;.;O
1195;Taking;B-ACTION
1195;Off;I-ACTION
1195;.;O
1196;GPS;B-ISSUE
1196;Position;I-ISSUE
1196;Mismatch;I-ISSUE
1196;.;O
1197;Command;B-ISSUE
1197;Timeout;I-ISSUE
1198;GPS;B-ISSUE
1198;Position;I-ISSUE
1198;Mismatch;I-ISSUE
1198;.;O
1199;Take;O
1199;off;O
1199;in;O
1199;P-Mode;B-STATE
1200;Home;I-PARAMETER
1200;Point;B-PARAMETER
1200;Updated;O
1200;.;O
1201;Precision;B-FUNCTION
1201;Landing;I-FUNCTION
1201;.;O
1201;Correcting;B-ACTION
1201;Landing;B-PARAMETER
1201;Position;I-PARAMETER
1201;.;O
1202;Landing;B-COMPONENT
1202;Gear;I-COMPONENT
1202;Lowered;O
1202;.;O
1203;Aircraft;B-COMPONENT
1203;out;O
1203;of;O
1203;Range;O
1204;Downlink;B-FUNCTION
1204;Restored;O
1204;(;O
1204;after;O
1204;0;O
1204;m;O
1204;1.1s;O
1204;);O
1204;.;O
1205;High;B-ISSUE
1205;wind;I-ISSUE
1205;velocity;I-ISSUE
1205;.;O
1205;Ensure;O
1205;the;O
1205;aircraft;B-COMPONENT
1205;remains;O
1205;within;O
1205;your;O
1205;line;O
1205;of;O
1205;sight;O
1205;and;O
1205;fly;O
1205;with;O
1205;caution;O
1205;.;O
1206;Aircraft;B-COMPONENT
1206;is;O
1206;now;O
1206;following;O
1206;you;O
1206;.;O
1207;Not;O
1207;Allowed;O
1207;to;O
1207;change;O
1207;Aircraft;B-PARAMETER
1207;Mode;I-PARAMETER
1207;.;O
1207;If;O
1207;needed;O
1208;Home;I-PARAMETER
1208;Point;B-PARAMETER
1208;Updated;O
1208;.;O
1209;Obstacle;B-FUNCTION
1209;Avoidance;I-FUNCTION
1209;Disabled;O
1209;.;O
1209;Landing;B-COMPONENT
1209;gear;I-COMPONENT
1209;lowered;O
1209;.;O
1209;Obstacle;B-FUNCTION
1209;Avoidance;I-FUNCTION
1209;Disabled;O
1209;.;O
1210;Strong;B-ISSUE
1210;wireless;I-ISSUE
1210;interference;I-ISSUE
1210;.;O
1210;Please;O
1210;fly;O
1210;with;O
1210;caution;O
1210;.;O
1211;GPS;B-ISSUE
1211;Position;I-ISSUE
1211;Mismatch;I-ISSUE
1211;.;O
1212;Obstacle;B-FUNCTION
1212;Avoidance;I-FUNCTION
1212;will;O
1212;be;O
1212;disabled;O
1212;in;O
1212;landing;O
1212;.;O
1213;Return-to-Home;B-PARAMETER
1213;Altitude;I-PARAMETER
1213;:;O
1213;98FT;O
1213;.;O
1214;GPS;B-ISSUE
1214;Position;I-ISSUE
1214;Mismatch;I-ISSUE
1214;.;O
1215;Motors;B-COMPONENT
1215;Started;O
1215;.;O
1216;GPS;B-ISSUE
1216;Position;I-ISSUE
1216;Mismatch;I-ISSUE
1216;.;O
1217;Critically;B-ISSUE
1217;Low;I-ISSUE
1217;Power;I-ISSUE
1217;.;O
1217;Aircraft;B-COMPONENT
1217;Landing;B-ACTION
1218;GPS;B-ISSUE
1218;Position;I-ISSUE
1218;Mismatch;I-ISSUE
1218;.;O
1219;Ground;O
1219;Plain;O
1219;.;O
1219;Safe;O
1219;to;O
1219;Land;O
1219;.;O
1220;Taking;B-ACTION
1220;Off;I-ACTION
1220;.;O
1221;Taking;B-ACTION
1221;Off;I-ACTION
1221;.;O
1222;Home;I-PARAMETER
1222;Point;B-PARAMETER
1222;Updated;O
1222;.;O
1223;SD;B-COMPONENT
1223;card;I-COMPONENT
1223;write;B-PARAMETER
1223;speed;I-PARAMETER
1223;is;O
1223;too;B-ISSUE
1223;slow;I-ISSUE
1223;.;O
1223;Not;O
1223;suitable;O
1223;for;O
1223;shooting;O
1223;a;O
1223;4;O
1223;K;O
1223;video;O
1223;.;O
1224;Downlink;B-FUNCTION
1224;Restored;O
1224;(;O
1224;after;O
1224;0;O
1224;m;O
1224;1.1s;O
1224;);O
1224;.;O
1225;Obstacle;B-FUNCTION
1225;Sensing;I-FUNCTION
1225;will;O
1225;be;O
1225;disabled;O
1225;when;O
1225;aircraft;B-COMPONENT
1225;is;O
1225;landing;O
1225;.;O
1225;Fly;O
1225;with;O
1225;caution;O
1225;.;O
1226;Strong;O
1226;Remote;B-COMPONENT
1226;Controller;I-COMPONENT
1226;Interference;B-ISSUE
1226;.;O
1227;GPS;B-ISSUE
1227;Position;I-ISSUE
1227;Mismatch;I-ISSUE
1227;.;O
1228;GPS;B-ISSUE
1228;Position;I-ISSUE
1228;Mismatch;I-ISSUE
1228;.;O
1229;Strong;O
1229;Remote;B-COMPONENT
1229;Controller;I-COMPONENT
1229;Interference;B-ISSUE
1229;.;O
1230;Taking;B-ACTION
1230;Off;I-ACTION
1230;.;O
1231;Aircraft;B-COMPONENT
1231;is;O
1231;returning;O
1231;to;O
1231;the;O
1231;Home;B-PARAMETER
1231;Point;I-PARAMETER
1231;.;O
1231;Minimum;B-PARAMETER
1231;RTH;I-PARAMETER
1231;Altitude;I-PARAMETER
1231;is;O
1231;98;O
1231;ft;O
1231;.;O
1231;You;O
1231;can;O
1231;reset;O
1231;the;O
1231;RTH;B-PARAMETER
1231;Altitude;I-PARAMETER
1231;in;O
1231;Remote;B-FUNCTION
1231;Controller;I-FUNCTION
1231;Settings;I-FUNCTION
1231;after;O
1231;cancelling;O
1231;RTH;B-ACTION
1231;.;O
1232;Braking;B-ACTION
1232;now;O
1232;!;O
1232;Return;O
1232;sticks;B-COMPONENT
1232;to;O
1232;midpoints;O
1232;first;O
1232;.;O
1233;Strong;B-ISSUE
1233;Interference;I-ISSUE
1233;.;O
1233;Fly;O
1233;with;O
1233;caution;O
1233;.;O
1234;GPS;B-ISSUE
1234;Position;I-ISSUE
1234;Mismatch;I-ISSUE
1234;.;O
1235;Max;B-PARAMETER
1235;Flight;I-PARAMETER
1235;Distance;I-PARAMETER
1235;Reached;O
1235;.;O
1235;Adjust;O
1235;in;O
1235;Main;B-FUNCTION
1235;Controller;I-FUNCTION
1235;Settings;I-FUNCTION
1235;if;O
1235;necessary;O
1235;.;O
1236;Home;I-PARAMETER
1236;Point;B-PARAMETER
1236;Updated;O
1236;.;O
1237;Landing;B-FUNCTION
1237;Protection;I-FUNCTION
1237;Activated;O
1237;.;O
1237;Aircraft;B-COMPONENT
1237;will;O
1237;decelerate;O
1237;during;O
1237;landing;O
1237;.;O
1238;GPS;B-ISSUE
1238;Position;I-ISSUE
1238;Mismatch;I-ISSUE
1238;.;O
1239;Downlink;B-ISSUE
1239;Lost;I-ISSUE
1239;.;O
1240;GPS;B-ISSUE
1240;Position;I-ISSUE
1240;Mismatch;I-ISSUE
1240;.;O
1241;Strong;O
1241;Remote;B-COMPONENT
1241;Controller;I-COMPONENT
1241;Interference;B-ISSUE
1241;.;O
1242;Precision;B-FUNCTION
1242;Landing;I-FUNCTION
1242;.;O
1242;Correcting;B-ACTION
1242;Landing;B-PARAMETER
1242;Position;I-PARAMETER
1242;.;O
1243;GPS;B-ISSUE
1243;Position;I-ISSUE
1243;Mismatch;I-ISSUE
1243;.;O
1244;Home;B-PARAMETER
1244;Point;I-PARAMETER
1244;Recorded;O
1244;.;O
1244;RTH;B-PARAMETER
1244;Altitude;I-PARAMETER
1244;:;O
1244;30m;O
1244;.;O
1245;GPS;B-ISSUE
1245;Position;I-ISSUE
1245;Mismatch;I-ISSUE
1245;.;O
1246;Warning;O
1247;GPS;B-ISSUE
1247;Position;I-ISSUE
1247;Mismatch;I-ISSUE
1247;.;O
1248;Satellite;B-FUNCTION
1248;positioning;I-FUNCTION
1248;off;O
1248;.;O
1248;Fly;O
1248;with;O
1248;Caution;O
1248;.;O
1249;GPS;B-ISSUE
1249;Position;I-ISSUE
1249;Mismatch;I-ISSUE
1249;.;O
1250;Correcting;B-ACTION
1250;Landing;B-PARAMETER
1250;Position;I-PARAMETER
1251;Aircraft;B-COMPONENT
1251;close;O
1251;to;O
1251;Home;B-PARAMETER
1251;Point;I-PARAMETER
1251;.;O
1251;go;O
1251;home;O
1251;shifts;O
1251;to;O
1251;landing;O
1251;.;O
1252;Weak;B-ISSUE
1252;signal;I-ISSUE
1252;.;O
1252;Avoid;O
1252;blocking;O
1252;the;O
1252;antennas;B-COMPONENT
1252;and;O
1252;keep;O
1252;the;O
1252;antennas;B-COMPONENT
1252;parallel;O
1252;to;O
1252;and;O
1252;facing;O
1252;toward;O
1252;the;O
1252;aircraft;B-COMPONENT
1252;during;O
1252;flight;O
1252;.;O
1253;Take;O
1253;off;O
1253;in;O
1253;P-Mode;B-STATE
1254;GPS;B-ISSUE
1254;Position;I-ISSUE
1254;Mismatch;I-ISSUE
1254;.;O
1255;Strong;B-ISSUE
1255;Interference;I-ISSUE
1255;Now;O
1255;.;O
1255;Fly;O
1255;with;O
1255;caution;O
1255;.;O
1256;Command;B-ISSUE
1256;Failed;I-ISSUE
1257;Aircraft;B-COMPONENT
1257;is;O
1257;returning;O
1257;to;O
1257;the;O
1257;Home;B-PARAMETER
1257;Point;I-PARAMETER
1257;.;O
1257;Minimum;B-PARAMETER
